epoch,step,train_loss_epoch,train_loss_step,val_loss
0,19,,0.9664269685745239,
0,39,,0.951952338218689,
0,59,,0.9746278524398804,
0,79,,0.9349335432052612,
0,99,,0.9260413646697998,
0,119,,0.8594198226928711,
0,139,,0.9317777752876282,
0,159,,0.8851767182350159,
0,179,,0.8537246584892273,
0,199,,0.9524756669998169,
0,219,,0.8617369532585144,
0,239,,0.9193686246871948,
0,259,,0.8762970566749573,
0,279,,0.8618564605712891,
0,299,,0.8693404793739319,
0,319,,0.8831731081008911,
0,339,,0.8223134279251099,
0,359,,0.8509624600410461,
0,379,,0.8581124544143677,
0,399,,0.8308859467506409,
0,401,,,0.9007202982902527
0,401,0.8911424875259399,,
1,419,,0.8190032839775085,
1,439,,0.7392471432685852,
1,459,,0.7877267003059387,
1,479,,0.7967782020568848,
1,499,,0.8056927919387817,
1,519,,0.8353322148323059,
1,539,,0.8692039251327515,
1,559,,0.8389297127723694,
1,579,,0.8728422522544861,
1,599,,0.749903678894043,
1,619,,0.8467839360237122,
1,639,,0.747485339641571,
1,659,,0.8233976364135742,
1,679,,0.8031765818595886,
1,699,,0.7478733062744141,
1,719,,0.791531503200531,
1,739,,0.8600509762763977,
1,759,,0.8170939683914185,
1,779,,0.8236764669418335,
1,799,,0.8297557234764099,
1,803,,,0.901978075504303
1,803,0.822063684463501,,
2,819,,0.7785996794700623,
2,839,,0.8852731585502625,
2,859,,0.8281816840171814,
2,879,,0.8598659634590149,
2,899,,0.7926743030548096,
2,919,,0.8117464184761047,
2,939,,0.7822635173797607,
2,959,,0.8285415172576904,
2,979,,0.7776453495025635,
2,999,,0.7583336234092712,
2,1019,,0.822798490524292,
2,1039,,0.8105528354644775,
2,1059,,0.7483922243118286,
2,1079,,0.7412288784980774,
2,1099,,0.7171117067337036,
2,1119,,0.7535187602043152,
2,1139,,0.7644277215003967,
2,1159,,0.8707777857780457,
2,1179,,0.7821300625801086,
2,1199,,0.7890514135360718,
2,1205,,,0.8771736025810242
2,1205,0.8024507761001587,,
3,1219,,0.8208549618721008,
3,1239,,0.6993753910064697,
3,1259,,0.7166593074798584,
3,1279,,0.7227392792701721,
3,1299,,0.848695695400238,
3,1319,,0.798029363155365,
3,1339,,0.7441049218177795,
3,1359,,0.7124462723731995,
3,1379,,0.7670883536338806,
3,1399,,0.7931111454963684,
3,1419,,0.8180158734321594,
3,1439,,0.8377245664596558,
3,1459,,0.8545734286308289,
3,1479,,0.8258042335510254,
3,1499,,0.8140022158622742,
3,1519,,0.8679791688919067,
3,1539,,0.7330920696258545,
3,1559,,0.8136376738548279,
3,1579,,0.7695842981338501,
3,1599,,0.7765998244285583,
3,1607,,,0.9374046325683594
3,1607,0.7841711044311523,,
4,1619,,0.7242526412010193,
4,1639,,0.8133925199508667,
4,1659,,0.7359476089477539,
4,1679,,0.7731563448905945,
4,1699,,0.7387208342552185,
4,1719,,0.6936486959457397,
4,1739,,0.6910436749458313,
4,1759,,0.8250548839569092,
4,1779,,0.8220297694206238,
4,1799,,0.7910172343254089,
4,1819,,0.777207612991333,
4,1839,,0.7402269244194031,
4,1859,,0.7735413908958435,
4,1879,,0.7482415437698364,
4,1899,,0.7483104467391968,
4,1919,,0.7118414044380188,
4,1939,,0.8418043851852417,
4,1959,,0.7529268264770508,
4,1979,,0.797091543674469,
4,1999,,0.7673059701919556,
4,2009,,,0.9461908936500549
4,2009,0.772429883480072,,
5,2019,,0.7784724831581116,
5,2039,,0.7727452516555786,
5,2059,,0.736023485660553,
5,2079,,0.6887733340263367,
5,2099,,0.7650264501571655,
5,2119,,0.731309711933136,
5,2139,,0.7365434169769287,
5,2159,,0.7797608971595764,
5,2179,,0.7170775532722473,
5,2199,,0.7533448338508606,
5,2219,,0.6970210075378418,
5,2239,,0.88038170337677,
5,2259,,0.8242560029029846,
5,2279,,0.7745060920715332,
5,2299,,0.9025115966796875,
5,2319,,0.8305081725120544,
5,2339,,0.7888076305389404,
5,2359,,0.8060699701309204,
5,2379,,0.731060802936554,
5,2399,,0.7897414565086365,
5,2411,,,0.9567263126373291
5,2411,0.7626395225524902,,
6,2419,,0.7229166626930237,
6,2439,,0.8047745227813721,
6,2459,,0.7694433331489563,
6,2479,,0.7637816071510315,
6,2499,,0.7472643256187439,
6,2519,,0.6963211297988892,
6,2539,,0.7969977855682373,
6,2559,,0.7660877704620361,
6,2579,,0.7667825818061829,
6,2599,,0.7024518847465515,
6,2619,,0.8153645396232605,
6,2639,,0.7277350425720215,
6,2659,,0.7597083449363708,
6,2679,,0.7186774015426636,
6,2699,,0.7675945162773132,
6,2719,,0.8176417946815491,
6,2739,,0.7296749949455261,
6,2759,,0.7766517400741577,
6,2779,,0.7203763723373413,
6,2799,,0.711951494216919,
6,2813,,,0.9601176977157593
6,2813,0.7557665109634399,,
7,2819,,0.7202898263931274,
7,2839,,0.7930527329444885,
7,2859,,0.7023102641105652,
7,2879,,0.7348776459693909,
7,2899,,0.7728878259658813,
7,2919,,0.7044687867164612,
7,2939,,0.7688589692115784,
7,2959,,0.7934225797653198,
7,2979,,0.7819313406944275,
7,2999,,0.7118245959281921,
7,3019,,0.765999436378479,
7,3039,,0.8144940733909607,
7,3059,,0.692599356174469,
7,3079,,0.7787787914276123,
7,3099,,0.7157827615737915,
7,3119,,0.7982919812202454,
7,3139,,0.7202911972999573,
7,3159,,0.7103704810142517,
7,3179,,0.7526857256889343,
7,3199,,0.7167397141456604,
7,3215,,,0.912487268447876
7,3215,0.7489052414894104,,
