epoch,step,train_loss_epoch,train_loss_step,val_loss
0,19,,0.9144819378852844,
0,39,,0.9527828693389893,
0,59,,0.8990232348442078,
0,79,,0.9103080034255981,
0,99,,0.9048912525177002,
0,119,,0.8801659345626831,
0,139,,0.8836896419525146,
0,159,,0.8509408235549927,
0,179,,0.8552177548408508,
0,199,,0.8608851432800293,
0,219,,0.7792403101921082,
0,239,,0.8897390961647034,
0,259,,0.7991225719451904,
0,279,,0.7842093706130981,
0,299,,0.8389807939529419,
0,319,,0.9007460474967957,
0,339,,0.8420789837837219,
0,359,,0.8089550137519836,
0,363,,,0.8555966019630432
0,363,0.8747082948684692,,
1,379,,0.7477704286575317,
1,399,,0.7565894722938538,
1,419,,0.8649932742118835,
1,439,,0.8171901702880859,
1,459,,0.8248870968818665,
1,479,,0.813662052154541,
1,499,,0.8118698000907898,
1,519,,0.7986013293266296,
1,539,,0.892408013343811,
1,559,,0.8816002011299133,
1,579,,0.7905493378639221,
1,599,,0.9172787070274353,
1,619,,0.6969217658042908,
1,639,,0.8410480618476868,
1,659,,0.8270363807678223,
1,679,,0.775204598903656,
1,699,,0.7550394535064697,
1,719,,0.845432698726654,
1,727,,,0.8397870659828186
1,727,0.8044249415397644,,
2,739,,0.7799814939498901,
2,759,,0.8236739039421082,
2,779,,0.7631065845489502,
2,799,,0.8376584053039551,
2,819,,0.8085282444953918,
2,839,,0.8476818203926086,
2,859,,0.8634128570556641,
2,879,,0.8236562013626099,
2,899,,0.8189839124679565,
2,919,,0.7814540266990662,
2,939,,0.8207741975784302,
2,959,,0.7870172262191772,
2,979,,0.7557649612426758,
2,999,,0.7903034687042236,
2,1019,,0.7264627814292908,
2,1039,,0.783988356590271,
2,1059,,0.8514273762702942,
2,1079,,0.8219029307365417,
2,1091,,,0.8236290216445923
2,1091,0.7842293977737427,,
3,1099,,0.7773876190185547,
3,1119,,0.755228579044342,
3,1139,,0.7417455315589905,
3,1159,,0.7719613909721375,
3,1179,,0.7730046510696411,
3,1199,,0.8405302166938782,
3,1219,,0.6770173907279968,
3,1239,,0.7544654607772827,
3,1259,,0.7655242085456848,
3,1279,,0.6805317401885986,
3,1299,,0.7332155108451843,
3,1319,,0.7619301676750183,
3,1339,,0.7448328733444214,
3,1359,,0.7809372544288635,
3,1379,,0.7336313128471375,
3,1399,,0.7452999353408813,
3,1419,,0.7893019318580627,
3,1439,,0.7855238318443298,
3,1455,,,0.8145902156829834
3,1455,0.7655450105667114,,
4,1459,,0.8138914108276367,
4,1479,,0.8330374360084534,
4,1499,,0.7450433373451233,
4,1519,,0.8093106746673584,
4,1539,,0.8001889586448669,
4,1559,,0.7778021693229675,
4,1579,,0.7985015511512756,
4,1599,,0.7099392414093018,
4,1619,,0.790816605091095,
4,1639,,0.7599800229072571,
4,1659,,0.8195850253105164,
4,1679,,0.7427118420600891,
4,1699,,0.7388179302215576,
4,1719,,0.6259356141090393,
4,1739,,0.6686249375343323,
4,1759,,0.7569054365158081,
4,1779,,0.776168942451477,
4,1799,,0.7627038359642029,
4,1819,,0.7270945906639099,
4,1819,,,0.8153848648071289
4,1819,0.7549517154693604,,
5,1839,,0.6801280379295349,
5,1859,,0.7783491015434265,
5,1879,,0.710112988948822,
5,1899,,0.7532414197921753,
5,1919,,0.696571409702301,
5,1939,,0.8165088891983032,
5,1959,,0.7429744601249695,
5,1979,,0.7416471242904663,
