epoch,step,train_loss_epoch,train_loss_step,val_loss
0,19,,0.9755209684371948,
0,39,,0.941596269607544,
0,59,,0.9641702771186829,
0,79,,0.9280060529708862,
0,99,,0.8664430975914001,
0,119,,0.9107426404953003,
0,139,,0.8207091093063354,
0,159,,0.8710179328918457,
0,179,,0.869483232498169,
0,199,,0.8738526701927185,
0,219,,0.8632295727729797,
0,239,,0.7793666124343872,
0,259,,0.7960293889045715,
0,279,,0.8461796045303345,
0,299,,0.9389909505844116,
0,306,,,0.8171700835227966
0,306,0.8825714588165283,,
1,319,,0.8369051218032837,
1,339,,0.7448551058769226,
1,359,,0.8225134015083313,
1,379,,0.7930558323860168,
1,399,,0.8254822492599487,
1,419,,0.8151367902755737,
1,439,,0.8731881380081177,
1,459,,0.8496912121772766,
1,479,,0.7668744921684265,
1,499,,0.8371155261993408,
1,519,,0.7427871227264404,
1,539,,0.8107951879501343,
1,559,,0.7991623878479004,
1,579,,0.7106896042823792,
1,599,,0.8730205297470093,
1,613,,,0.8038774728775024
1,613,0.8099628686904907,,
2,619,,0.7327417135238647,
2,639,,0.7823588252067566,
2,659,,0.8277802467346191,
2,679,,0.8193269371986389,
2,699,,0.79706871509552,
2,719,,0.8134953379631042,
2,739,,0.7413790822029114,
2,759,,0.7969943284988403,
2,779,,0.8640744090080261,
2,799,,0.7583468556404114,
2,819,,0.8643803000450134,
2,839,,0.7837145328521729,
2,859,,0.860101044178009,
2,879,,0.6659102439880371,
2,899,,0.8360846042633057,
2,919,,0.8447543382644653,
2,920,,,0.7923122644424438
2,920,0.7961021065711975,,
3,939,,0.8231456279754639,
3,959,,0.7596889138221741,
3,979,,0.8283801674842834,
3,999,,0.8250598311424255,
3,1019,,0.7626890540122986,
3,1039,,0.7850189208984375,
3,1059,,0.8248833417892456,
3,1079,,0.7572465538978577,
3,1099,,0.7819979786872864,
3,1119,,0.8094759583473206,
3,1139,,0.7804970145225525,
3,1159,,0.8245866298675537,
3,1179,,0.7569853663444519,
3,1199,,0.7738418579101562,
3,1219,,0.8830228447914124,
3,1227,,,0.7718077301979065
3,1227,0.783780574798584,,
4,1239,,0.7432708144187927,
4,1259,,0.7157812118530273,
4,1279,,0.6953852772712708,
4,1299,,0.7441946864128113,
4,1319,,0.7245352864265442,
4,1339,,0.7916797995567322,
4,1359,,0.7378443479537964,
4,1379,,0.7216638922691345,
4,1399,,0.7780011296272278,
4,1419,,0.7221632599830627,
4,1439,,0.81157386302948,
4,1459,,0.814235270023346,
4,1479,,0.6469197869300842,
4,1499,,0.770218014717102,
4,1519,,0.7239816188812256,
4,1534,,,0.7586929202079773
4,1534,0.7690438628196716,,
5,1539,,0.7488085627555847,
5,1559,,0.7125425934791565,
5,1579,,0.7579787373542786,
5,1599,,0.73426753282547,
5,1619,,0.7898937463760376,
5,1639,,0.6805746555328369,
5,1659,,0.6334508657455444,
5,1679,,0.7358903288841248,
5,1699,,0.7730206251144409,
5,1719,,0.8173988461494446,
5,1739,,0.8096919655799866,
5,1759,,0.7102196216583252,
5,1779,,0.7466751337051392,
5,1799,,0.7271078824996948,
5,1819,,0.7469198703765869,
5,1839,,0.7073171138763428,
5,1841,,,0.7564851641654968
5,1841,0.7568546533584595,,
6,1859,,0.7144935131072998,
6,1879,,0.7355969548225403,
6,1899,,0.6676110625267029,
6,1919,,0.7402786016464233,
6,1939,,0.7121663093566895,
6,1959,,0.6969078779220581,
6,1979,,0.8708536624908447,
6,1999,,0.7707054615020752,
6,2019,,0.7947168946266174,
6,2039,,0.7753245830535889,
6,2059,,0.7496903538703918,
6,2079,,0.7962114214897156,
6,2099,,0.7806358933448792,
6,2119,,0.774285614490509,
6,2139,,0.7341094017028809,
6,2148,,,0.7510387301445007
6,2148,0.7488901615142822,,
7,2159,,0.7861382961273193,
7,2179,,0.7236033082008362,
7,2199,,0.6756976246833801,
7,2219,,0.8005658984184265,
7,2239,,0.7703548669815063,
7,2259,,0.7728754878044128,
7,2279,,0.6566988825798035,
7,2299,,0.8546536564826965,
7,2319,,0.7952131628990173,
7,2339,,0.8135762214660645,
7,2359,,0.7449825406074524,
7,2379,,0.8264925479888916,
7,2399,,0.7186716198921204,
7,2419,,0.7565270662307739,
7,2439,,0.7884563207626343,
7,2455,,,0.7449585199356079
7,2455,0.7408739924430847,,
8,2459,,0.6932033896446228,
8,2479,,0.6746466755867004,
8,2499,,0.7033100724220276,
8,2519,,0.6865381002426147,
8,2539,,0.7493985295295715,
8,2559,,0.6772593855857849,
8,2579,,0.6753590106964111,
8,2599,,0.7397451996803284,
8,2619,,0.762050211429596,
8,2639,,0.6912311911582947,
8,2659,,0.7521626949310303,
8,2679,,0.6657556295394897,
8,2699,,0.8048858642578125,
8,2719,,0.7271351218223572,
8,2739,,0.8432528972625732,
8,2759,,0.6762858033180237,
8,2762,,,0.7389028072357178
8,2762,0.7348783612251282,,
9,2779,,0.7152956128120422,
9,2799,,0.7516515254974365,
9,2819,,0.771876871585846,
9,2839,,0.6830427646636963,
9,2859,,0.7467334866523743,
9,2879,,0.7933921217918396,
9,2899,,0.7211347818374634,
9,2919,,0.742152988910675,
9,2939,,0.6919875144958496,
9,2959,,0.7515295743942261,
9,2979,,0.6486777663230896,
9,2999,,0.7076836824417114,
9,3019,,0.6938380599021912,
9,3039,,0.6934095621109009,
9,3059,,0.6552797555923462,
9,3069,,,0.7389968037605286
9,3069,0.7302989363670349,,
10,3079,,0.707977294921875,
10,3099,,0.6951487064361572,
10,3119,,0.7349516153335571,
10,3139,,0.7594828605651855,
10,3159,,0.7352973222732544,
10,3179,,0.6753785610198975,
10,3199,,0.6267662644386292,
10,3219,,0.7056846618652344,
10,3239,,0.759119987487793,
10,3259,,0.7060645818710327,
10,3279,,0.7598005533218384,
10,3299,,0.7189393043518066,
10,3319,,0.7827596664428711,
10,3339,,0.6797613501548767,
10,3359,,0.7691958546638489,
10,3376,,,0.7339789867401123
10,3376,0.7246592044830322,,
11,3379,,0.7226919531822205,
11,3399,,0.6951662302017212,
11,3419,,0.7533005475997925,
11,3439,,0.7018862366676331,
11,3459,,0.763887882232666,
11,3479,,0.7152765989303589,
11,3499,,0.7038038372993469,
11,3519,,0.7040272355079651,
11,3539,,0.7706544399261475,
11,3559,,0.6872464418411255,
11,3579,,0.6592081785202026,
11,3599,,0.7084102630615234,
11,3619,,0.7770923972129822,
11,3639,,0.7742788791656494,
11,3659,,0.7918410897254944,
11,3679,,0.7784376740455627,
11,3683,,,0.7291245460510254
11,3683,0.7184805274009705,,
12,3699,,0.7221150994300842,
12,3719,,0.7450218200683594,
12,3739,,0.7457232475280762,
12,3759,,0.6840782761573792,
12,3779,,0.6645089387893677,
12,3799,,0.7198119163513184,
12,3819,,0.6201022267341614,
12,3839,,0.7356328368186951,
12,3859,,0.7090398669242859,
12,3879,,0.7038446068763733,
12,3899,,0.6806434988975525,
12,3919,,0.640652596950531,
12,3939,,0.6621785759925842,
12,3959,,0.6929423809051514,
12,3979,,0.7257389426231384,
12,3990,,,0.731343686580658
12,3990,0.7167778611183167,,
13,3999,,0.7016118764877319,
13,4019,,0.7079553008079529,
13,4039,,0.6623271703720093,
13,4059,,0.7682567834854126,
13,4079,,0.6316144466400146,
13,4099,,0.7723829746246338,
13,4119,,0.7411196827888489,
13,4139,,0.8255438208580017,
13,4159,,0.7053293585777283,
13,4179,,0.6766238808631897,
13,4199,,0.6456397771835327,
13,4219,,0.7140339016914368,
13,4239,,0.7045698165893555,
13,4259,,0.6855273246765137,
13,4279,,0.6533602476119995,
13,4297,,,0.7240825891494751
13,4297,0.7121946215629578,,
14,4299,,0.8194401264190674,
14,4319,,0.6914492249488831,
14,4339,,0.7837074995040894,
14,4359,,0.7016059756278992,
14,4379,,0.7812440395355225,
14,4399,,0.6854059100151062,
14,4419,,0.6872261166572571,
14,4439,,0.712820827960968,
14,4459,,0.6876941323280334,
14,4479,,0.6491637229919434,
14,4499,,0.6467171907424927,
14,4519,,0.7385573387145996,
14,4539,,0.6916228532791138,
14,4559,,0.6217066049575806,
14,4579,,0.7057056427001953,
14,4599,,0.7279555201530457,
14,4604,,,0.7256332039833069
14,4604,0.7076907157897949,,
15,4619,,0.612511157989502,
15,4639,,0.7416349649429321,
15,4659,,0.6895312666893005,
15,4679,,0.7252827286720276,
15,4699,,0.7377880215644836,
15,4719,,0.7278058528900146,
15,4739,,0.6122627854347229,
15,4759,,0.7280735373497009,
15,4779,,0.7121090292930603,
15,4799,,0.7096512317657471,
15,4819,,0.71045982837677,
15,4839,,0.6741092801094055,
15,4859,,0.6014963388442993,
15,4879,,0.6731699705123901,
15,4899,,0.7067934274673462,
15,4911,,,0.7201171517372131
15,4911,0.70390784740448,,
16,4919,,0.6824626326560974,
16,4939,,0.6914307475090027,
16,4959,,0.7475268840789795,
16,4979,,0.7310622334480286,
16,4999,,0.6658826470375061,
16,5019,,0.6170935034751892,
16,5039,,0.6990656852722168,
16,5059,,0.7398598194122314,
16,5079,,0.6480878591537476,
16,5099,,0.7727957367897034,
16,5119,,0.6814836263656616,
16,5139,,0.6497886180877686,
