epoch,lr-AdamW,step,test_aupr,test_auroc,test_loss,train_loss_epoch,train_loss_step,val_loss
,0.001,0,,,,,,
0,,9,,,,,0.9298368692398071,
0,,19,,,,,0.8379612565040588,
0,,29,,,,,0.8936246633529663,
0,,39,,,,,0.879696786403656,
0,,49,,,,,0.8099784255027771,
0,,59,,,,,0.8454383611679077,
0,,69,,,,,0.8887470960617065,
0,,79,,,,,0.8155087232589722,
0,,89,,,,,0.7969476580619812,
0,,99,,,,,0.7379098534584045,
0,,109,,,,,0.8381057381629944,
0,,119,,,,,0.78851717710495,
0,,129,,,,,0.862638533115387,
0,,139,,,,,0.7740578055381775,
0,,149,,,,,0.7622628808021545,
0,,159,,,,,0.8134585618972778,
0,,169,,,,,0.8283774256706238,
0,,179,,,,,0.734779417514801,
0,,189,,,,,0.8322014808654785,
0,,199,,,,,0.779305636882782,
0,,209,,,,,0.7848755121231079,
0,,219,,,,,0.7856842875480652,
0,,229,,,,,0.693207859992981,
0,,239,,,,,0.7383452653884888,
0,,249,,,,,0.7668969035148621,
0,,259,,,,,0.7328876256942749,
0,,269,,,,,0.8026872277259827,
0,,279,,,,,0.8519377708435059,
0,,289,,,,,0.7218628525733948,
0,,299,,,,,0.8198209404945374,
0,,306,,,,,,0.9856200814247131
0,,306,,,,0.813984751701355,,
,0.0009972883382072953,307,,,,,,
1,,309,,,,,0.7599917650222778,
1,,319,,,,,0.7541354894638062,
1,,329,,,,,0.684583306312561,
1,,339,,,,,0.8424984216690063,
1,,349,,,,,0.7547132968902588,
1,,359,,,,,0.7263743281364441,
1,,369,,,,,0.7439467310905457,
1,,379,,,,,0.690828263759613,
1,,389,,,,,0.7921931743621826,
1,,399,,,,,0.7707144021987915,
1,,409,,,,,0.7392624020576477,
1,,419,,,,,0.7330672144889832,
1,,429,,,,,0.773585855960846,
1,,439,,,,,0.856090784072876,
1,,449,,,,,0.7612482905387878,
1,,459,,,,,0.7955427169799805,
1,,469,,,,,0.7486139535903931,
1,,479,,,,,0.8790965676307678,
1,,489,,,,,0.7053989171981812,
1,,499,,,,,0.8164045810699463,
1,,509,,,,,0.8187784552574158,
1,,519,,,,,0.6942687630653381,
1,,529,,,,,0.7788147926330566,
1,,539,,,,,0.6955249309539795,
1,,549,,,,,0.8104037642478943,
1,,559,,,,,0.7551859021186829,
1,,569,,,,,0.7844691276550293,
1,,579,,,,,0.7980676889419556,
1,,589,,,,,0.7659431099891663,
1,,599,,,,,0.6819798350334167,
1,,609,,,,,0.6750468611717224,
1,,613,,,,,,0.9323113560676575
1,,613,,,,0.7532961964607239,,
,0.0009891830623632338,614,,,,,,
2,,619,,,,,0.8053624033927917,
2,,629,,,,,0.6796544194221497,
2,,639,,,,,0.6872344613075256,
2,,649,,,,,0.725677490234375,
2,,659,,,,,0.8201892971992493,
2,,669,,,,,0.7327319383621216,
2,,679,,,,,0.7304067611694336,
2,,689,,,,,0.7249941229820251,
2,,699,,,,,0.6957341432571411,
2,,709,,,,,0.6211283206939697,
2,,719,,,,,0.7025632858276367,
2,,729,,,,,0.677358865737915,
2,,739,,,,,0.7035014033317566,
2,,749,,,,,0.7819175124168396,
2,,759,,,,,0.7549290657043457,
2,,769,,,,,0.7128490209579468,
2,,779,,,,,0.6829779744148254,
2,,789,,,,,0.7573458552360535,
2,,799,,,,,0.7076612710952759,
2,,809,,,,,0.7223278284072876,
2,,819,,,,,0.738200843334198,
2,,829,,,,,0.7472987771034241,
2,,839,,,,,0.7951986193656921,
2,,849,,,,,0.635921835899353,
2,,859,,,,,0.7307584881782532,
2,,869,,,,,0.7571300864219666,
2,,879,,,,,0.7117751836776733,
2,,889,,,,,0.7429583668708801,
2,,899,,,,,0.7838898301124573,
2,,909,,,,,0.6644685864448547,
2,,919,,,,,0.805864691734314,
2,,920,,,,,,1.038838505744934
2,,920,,,,0.7327275276184082,,
,0.0009757729755661011,921,,,,,,
3,,929,,,,,0.7730752229690552,
3,,939,,,,,0.7255721688270569,
3,,949,,,,,0.6966584324836731,
3,,959,,,,,0.6912157535552979,
3,,969,,,,,0.6745951175689697,
3,,979,,,,,0.6910588145256042,
3,,989,,,,,0.7410575747489929,
3,,999,,,,,0.6859052181243896,
3,,1009,,,,,0.6610177755355835,
3,,1019,,,,,0.7523906230926514,
3,,1029,,,,,0.7466458678245544,
3,,1039,,,,,0.7798908352851868,
3,,1049,,,,,0.7971895337104797,
3,,1059,,,,,0.6571242809295654,
3,,1069,,,,,0.6901904940605164,
3,,1079,,,,,0.7390144467353821,
3,,1089,,,,,0.7720969319343567,
3,,1099,,,,,0.6890277862548828,
3,,1109,,,,,0.6510910987854004,
3,,1119,,,,,0.7234159111976624,
3,,1129,,,,,0.704500675201416,
3,,1139,,,,,0.6744716763496399,
3,,1149,,,,,0.7252470850944519,
3,,1159,,,,,0.7615995407104492,
3,,1169,,,,,0.8476352095603943,
3,,1179,,,,,0.7406182289123535,
3,,1189,,,,,0.6798486113548279,
3,,1199,,,,,0.6814204454421997,
3,,1209,,,,,0.775956392288208,
3,,1219,,,,,0.6531469821929932,
3,,1227,,,,,,1.0199644565582275
3,,1227,,,,0.7171961069107056,,
,0.0009572050015330874,1228,,,,,,
4,,1229,,,,,0.7397265434265137,
4,,1239,,,,,0.725972056388855,
4,,1249,,,,,0.7229833006858826,
4,,1259,,,,,0.6980905532836914,
4,,1269,,,,,0.6513803601264954,
4,,1279,,,,,0.7236018180847168,
4,,1289,,,,,0.6793782711029053,
4,,1299,,,,,0.7241818308830261,
4,,1309,,,,,0.700290858745575,
4,,1319,,,,,0.7567803263664246,
4,,1329,,,,,0.7171419858932495,
4,,1339,,,,,0.6899871826171875,
4,,1349,,,,,0.7715385556221008,
4,,1359,,,,,0.6709557771682739,
4,,1369,,,,,0.6849192976951599,
4,,1379,,,,,0.7496219277381897,
4,,1389,,,,,0.779299259185791,
4,,1399,,,,,0.7836253643035889,
4,,1409,,,,,0.6258847713470459,
4,,1419,,,,,0.747411847114563,
4,,1429,,,,,0.6991945505142212,
4,,1439,,,,,0.6781733632087708,
4,,1449,,,,,0.7318114042282104,
4,,1459,,,,,0.7062563896179199,
4,,1469,,,,,0.7053680419921875,
4,,1479,,,,,0.7012240290641785,
4,,1489,,,,,0.7301656603813171,
4,,1499,,,,,0.7131331562995911,
4,,1509,,,,,0.6642650961875916,
4,,1519,,,,,0.744440495967865,
4,,1529,,,,,0.7060651779174805,
4,,1534,,,,,,0.9871578812599182
4,,1534,,,,0.7055816054344177,,
,0.0009336825748732973,1535,,,,,,
5,,1539,,,,,0.7288809418678284,
5,,1549,,,,,0.7051882147789001,
5,,1559,,,,,0.7698158025741577,
5,,1569,,,,,0.7391276955604553,
5,,1579,,,,,0.6589378714561462,
5,,1589,,,,,0.6181498765945435,
5,,1599,,,,,0.6589710116386414,
5,,1609,,,,,0.6725384593009949,
5,,1619,,,,,0.8161333799362183,
5,,1629,,,,,0.6990824341773987,
5,,1639,,,,,0.7446072101593018,
5,,1649,,,,,0.7422431707382202,
5,,1659,,,,,0.7222613096237183,
5,,1669,,,,,0.7247180938720703,
5,,1679,,,,,0.6542893648147583,
5,,1689,,,,,0.7056966423988342,
5,,1699,,,,,0.7124196887016296,
5,,1709,,,,,0.7364712953567505,
5,,1719,,,,,0.66030353307724,
5,,1729,,,,,0.7198309302330017,
5,,1739,,,,,0.7308006882667542,
5,,1749,,,,,0.6273084282875061,
5,,1759,,,,,0.6892321705818176,
5,,1769,,,,,0.739531397819519,
5,,1779,,,,,0.6744050979614258,
5,,1789,,,,,0.602153480052948,
5,,1799,,,,,0.7687650918960571,
5,,1809,,,,,0.7266388535499573,
5,,1819,,,,,0.6916249990463257,
5,,1829,,,,,0.681331992149353,
5,,1839,,,,,0.7045866250991821,
5,,1841,,,,,,1.03456711769104
5,,1841,,,,0.6970365643501282,,
,0.0009054634122155991,1842,,,,,,
6,,1849,,,,,0.7141687870025635,
6,,1859,,,,,0.7470583915710449,
6,,1869,,,,,0.68809574842453,
6,,1879,,,,,0.6490049362182617,
6,,1889,,,,,0.7511246204376221,
6,,1899,,,,,0.6761394143104553,
6,,1909,,,,,0.741705060005188,
6,,1919,,,,,0.7120295166969299,
6,,1929,,,,,0.7334393262863159,
6,,1939,,,,,0.6687374711036682,
6,,1949,,,,,0.6830366253852844,
6,,1959,,,,,0.6320252418518066,
6,,1969,,,,,0.6598488092422485,
6,,1979,,,,,0.6156512498855591,
6,,1989,,,,,0.6210603713989258,
6,,1999,,,,,0.6609529256820679,
6,,2009,,,,,0.6716113686561584,
6,,2019,,,,,0.6719602942466736,
6,,2029,,,,,0.728944718837738,
6,,2039,,,,,0.6727383136749268,
6,,2049,,,,,0.7075246572494507,
6,,2059,,,,,0.7148250341415405,
6,,2069,,,,,0.712058424949646,
6,,2079,,,,,0.6327148675918579,
6,,2089,,,,,0.6155449748039246,
6,,2099,,,,,0.6401969194412231,
6,,2109,,,,,0.6709919571876526,
6,,2119,,,,,0.7351770997047424,
6,,2129,,,,,0.7537780404090881,
6,,2139,,,,,0.6364989280700684,
6,,2148,,,,,,1.0093481540679932
6,,2148,,,,0.6867177486419678,,
7,,2149,0.43566998839378357,0.6416872143745422,1.0318971872329712,,,
