epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_loss
,0.0005,0,,,
0,,9,,0.42743808031082153,
0,,19,,0.36787042021751404,
0,,29,,0.3768955171108246,
0,,39,,0.3433694541454315,
0,,49,,0.39698463678359985,
0,,59,,0.3765976130962372,
0,,69,,0.3567989766597748,
0,,79,,0.3690188229084015,
0,,89,,0.2983749806880951,
0,,99,,0.34554216265678406,
0,,109,,0.39927440881729126,
0,,119,,0.34424442052841187,
0,,129,,0.30323734879493713,
0,,139,,0.3460872769355774,
0,,149,,0.31040456891059875,
0,,159,,0.35860300064086914,
0,,169,,0.32133346796035767,
0,,179,,0.34564536809921265,
0,,189,,0.28522199392318726,
0,,199,,0.285963237285614,
0,,209,,0.3424088954925537,
0,,219,,0.3344767391681671,
0,,229,,0.3621985912322998,
0,,239,,0.3606078028678894,
0,,249,,0.31700921058654785,
0,,259,,0.3514489531517029,
0,,269,,0.2608937621116638,
0,,279,,0.32270944118499756,
0,,289,,0.31637483835220337,
0,,299,,0.34835344552993774,
0,,306,,,0.34633001685142517
0,,306,0.3384772837162018,,
,0.0004992370400989493,307,,,
1,,309,,0.25744494795799255,
1,,319,,0.35235434770584106,
1,,329,,0.26176559925079346,
1,,339,,0.30548709630966187,
1,,349,,0.2750416100025177,
1,,359,,0.32287681102752686,
1,,369,,0.28403979539871216,
1,,379,,0.3207007646560669,
1,,389,,0.2839188575744629,
1,,399,,0.2887708246707916,
1,,409,,0.2520153224468231,
1,,419,,0.2838326692581177,
1,,429,,0.29185807704925537,
1,,439,,0.29159438610076904,
1,,449,,0.3058873414993286,
1,,459,,0.2923767566680908,
1,,469,,0.33688294887542725,
1,,479,,0.24236084520816803,
1,,489,,0.2862784266471863,
1,,499,,0.3528498709201813,
1,,509,,0.2999274730682373,
1,,519,,0.272861510515213,
1,,529,,0.34081143140792847,
1,,539,,0.3470763564109802,
1,,549,,0.28939390182495117,
1,,559,,0.2602216303348541,
1,,569,,0.2792171239852905,
1,,579,,0.3879811763763428,
1,,589,,0.27005496621131897,
1,,599,,0.31172651052474976,
1,,609,,0.2825256586074829,
1,,613,,,0.3619747757911682
1,,613,0.2994272708892822,,
,0.0004969528642972967,614,,,
2,,619,,0.24885055422782898,
2,,629,,0.27943024039268494,
2,,639,,0.31636491417884827,
2,,649,,0.25061964988708496,
2,,659,,0.2966477870941162,
2,,669,,0.3199882507324219,
2,,679,,0.2847590446472168,
2,,689,,0.28333353996276855,
2,,699,,0.33666762709617615,
2,,709,,0.3807537853717804,
2,,719,,0.28935033082962036,
2,,729,,0.30991601943969727,
2,,739,,0.2999367415904999,
2,,749,,0.25689518451690674,
2,,759,,0.2648060917854309,
2,,769,,0.28115156292915344,
2,,779,,0.310206800699234,
2,,789,,0.2875903844833374,
2,,799,,0.27252262830734253,
2,,809,,0.27461758255958557,
2,,819,,0.27641505002975464,
2,,829,,0.30362433195114136,
2,,839,,0.27179673314094543,
2,,849,,0.2887149751186371,
2,,859,,0.3186173141002655,
2,,869,,0.3006763160228729,
2,,879,,0.336957722902298,
2,,889,,0.31237632036209106,
2,,899,,0.3575388789176941,
2,,909,,0.3043868839740753,
2,,919,,0.2862056791782379,
2,,920,,,0.37092676758766174
2,,920,0.29202526807785034,,
,0.000493161555298425,921,,,
3,,929,,0.27672040462493896,
3,,939,,0.3073562979698181,
3,,949,,0.26850444078445435,
3,,959,,0.2979443073272705,
3,,969,,0.37145936489105225,
3,,979,,0.2859483063220978,
3,,989,,0.32793062925338745,
3,,999,,0.31973135471343994,
3,,1009,,0.29303860664367676,
3,,1019,,0.2923835515975952,
3,,1029,,0.2202000617980957,
3,,1039,,0.25880464911460876,
3,,1049,,0.28703904151916504,
3,,1059,,0.2722146213054657,
3,,1069,,0.24197927117347717,
3,,1079,,0.2530175745487213,
3,,1089,,0.3016040325164795,
3,,1099,,0.25553733110427856,
3,,1109,,0.2986294627189636,
3,,1119,,0.25530165433883667,
3,,1129,,0.30192282795906067,
3,,1139,,0.28914743661880493,
3,,1149,,0.2954114079475403,
3,,1159,,0.2652212977409363,
3,,1169,,0.30438148975372314,
3,,1179,,0.2854647636413574,
3,,1189,,0.2764732539653778,
3,,1199,,0.2968069314956665,
3,,1209,,0.32682469487190247,
3,,1219,,0.2946823537349701,
3,,1227,,,0.38324958086013794
3,,1227,0.2864845395088196,,
,0.00048788648778305053,1228,,,
4,,1229,,0.2712499797344208,
4,,1239,,0.25286003947257996,
4,,1249,,0.2773749828338623,
4,,1259,,0.31888702511787415,
4,,1269,,0.26962709426879883,
4,,1279,,0.3019278645515442,
4,,1289,,0.3087300658226013,
4,,1299,,0.3239906430244446,
4,,1309,,0.27914243936538696,
4,,1319,,0.2909705638885498,
4,,1329,,0.3196380138397217,
4,,1339,,0.23111452162265778,
4,,1349,,0.2504814863204956,
4,,1359,,0.2574366629123688,
4,,1369,,0.277776837348938,
4,,1379,,0.3006731867790222,
4,,1389,,0.2551833391189575,
4,,1399,,0.28376448154449463,
4,,1409,,0.2562509775161743,
4,,1419,,0.27681395411491394,
4,,1429,,0.2998334765434265,
4,,1439,,0.30990973114967346,
4,,1449,,0.29957324266433716,
4,,1459,,0.3163963854312897,
4,,1469,,0.299163818359375,
4,,1479,,0.3309604227542877,
4,,1489,,0.2898752689361572,
4,,1499,,0.292047381401062,
4,,1509,,0.3019396662712097,
4,,1519,,0.2611720561981201,
4,,1529,,0.24541518092155457,
4,,1534,,,0.3747028410434723
4,,1534,0.2814960181713104,,
,0.0004811601842965435,1535,,,
5,,1539,,0.29053202271461487,
5,,1549,,0.27696675062179565,
5,,1559,,0.2894241213798523,
