epoch,step,train_loss_epoch,train_loss_step,val_loss
0,19,,0.9835408329963684,
0,39,,0.9425480961799622,
0,59,,0.8995951414108276,
0,79,,1.0086909532546997,
0,99,,0.9518226385116577,
0,119,,0.9032333493232727,
0,139,,0.9770812392234802,
0,159,,0.9136879444122314,
0,179,,0.8556396961212158,
0,199,,0.8569472432136536,
0,219,,0.8143369555473328,
0,239,,0.793615996837616,
0,259,,0.8493579030036926,
0,279,,0.8437687158584595,
0,299,,0.8316233158111572,
0,306,,,0.8164462447166443
0,306,0.892414391040802,,
1,319,,0.8813336491584778,
1,339,,0.8491449952125549,
1,359,,0.8186119794845581,
1,379,,0.8639873266220093,
1,399,,0.8937437534332275,
1,419,,0.7672486901283264,
1,439,,0.8226495981216431,
1,459,,0.8097079992294312,
1,479,,0.8339864611625671,
1,499,,0.7415573000907898,
1,519,,0.8017650842666626,
1,539,,0.8442743420600891,
1,559,,0.7458599805831909,
1,579,,0.7953846454620361,
1,599,,0.7419835925102234,
1,613,,,0.7975298762321472
1,613,0.8127308487892151,,
2,619,,0.8842566609382629,
2,639,,0.8533397912979126,
2,659,,0.7612277269363403,
2,679,,0.8406473398208618,
2,699,,0.7747411727905273,
2,719,,0.7566907405853271,
2,739,,0.8252072334289551,
2,759,,0.8494489789009094,
2,779,,0.7552153468132019,
2,799,,0.7861058712005615,
2,819,,0.8366132974624634,
2,839,,0.803520679473877,
2,859,,0.809455394744873,
2,879,,0.7485273480415344,
2,899,,0.7176873087882996,
2,919,,0.8555468320846558,
2,920,,,0.7862364649772644
2,920,0.7965831160545349,,
3,939,,0.8322901129722595,
3,959,,0.7294078469276428,
3,979,,0.879988968372345,
3,999,,0.8665341734886169,
3,1019,,0.7823712229728699,
3,1039,,0.738647997379303,
3,1059,,0.7562422752380371,
3,1079,,0.7912687063217163,
3,1099,,0.8248310089111328,
3,1119,,0.8443648219108582,
3,1139,,0.7307456135749817,
3,1159,,0.7512804865837097,
3,1179,,0.8352033495903015,
3,1199,,0.7896812558174133,
3,1219,,0.7725381851196289,
3,1227,,,0.771725058555603
3,1227,0.7850277423858643,,
4,1239,,0.7800821661949158,
4,1259,,0.8151417970657349,
4,1279,,0.776009202003479,
4,1299,,0.7741440534591675,
4,1319,,0.7560504674911499,
4,1339,,0.7614444494247437,
4,1359,,0.75407475233078,
4,1379,,0.8151100277900696,
4,1399,,0.7734936475753784,
4,1419,,0.7761473059654236,
4,1439,,0.6904804110527039,
4,1459,,0.7611539363861084,
4,1479,,0.7344953417778015,
4,1499,,0.7249302864074707,
4,1519,,0.7569463849067688,
4,1534,,,0.7620495557785034
4,1534,0.7702375054359436,,
5,1539,,0.8301853537559509,
5,1559,,0.7408194541931152,
5,1579,,0.7355349063873291,
5,1599,,0.763575553894043,
5,1619,,0.6487865447998047,
5,1639,,0.6898291707038879,
5,1659,,0.7035804986953735,
5,1679,,0.8150743246078491,
5,1699,,0.7108260989189148,
5,1719,,0.7649276256561279,
5,1739,,0.7976694703102112,
5,1759,,0.816499650478363,
5,1779,,0.8155825734138489,
5,1799,,0.7922331690788269,
5,1819,,0.821277379989624,
5,1839,,0.757436215877533,
5,1841,,,0.7574798464775085
5,1841,0.7593879103660583,,
6,1859,,0.7127997875213623,
6,1879,,0.7154052257537842,
6,1899,,0.7454460263252258,
6,1919,,0.8158226609230042,
6,1939,,0.8498910665512085,
6,1959,,0.796649158000946,
6,1979,,0.7125363349914551,
6,1999,,0.8359221816062927,
6,2019,,0.7731192708015442,
6,2039,,0.819977879524231,
6,2059,,0.7075166702270508,
6,2079,,0.7398577332496643,
6,2099,,0.8654630780220032,
6,2119,,0.6581664085388184,
6,2139,,0.7435557246208191,
6,2148,,,0.7521772384643555
6,2148,0.7508795261383057,,
7,2159,,0.7782009243965149,
7,2179,,0.7487333416938782,
7,2199,,0.7229437232017517,
7,2219,,0.7570798993110657,
7,2239,,0.7795929908752441,
7,2259,,0.8215965628623962,
7,2279,,0.7354655265808105,
7,2299,,0.7881689071655273,
7,2319,,0.7919402122497559,
7,2339,,0.7188279628753662,
7,2359,,0.7481122016906738,
7,2379,,0.6767542958259583,
7,2399,,0.6940902471542358,
7,2419,,0.7025255560874939,
7,2439,,0.7276309132575989,
7,2455,,,0.7473234534263611
7,2455,0.742473840713501,,
8,2459,,0.743372917175293,
8,2479,,0.8151131272315979,
8,2499,,0.7066100239753723,
8,2519,,0.7618999481201172,
8,2539,,0.6963096261024475,
8,2559,,0.7201195955276489,
8,2579,,0.7941523790359497,
8,2599,,0.7446133494377136,
8,2619,,0.7048065662384033,
8,2639,,0.7194241285324097,
8,2659,,0.7400953769683838,
8,2679,,0.7811287641525269,
8,2699,,0.7718839645385742,
8,2719,,0.7149254679679871,
8,2739,,0.7498784065246582,
8,2759,,0.8038145899772644,
8,2762,,,0.7410370111465454
8,2762,0.7357957363128662,,
9,2779,,0.7594100832939148,
9,2799,,0.7759442925453186,
9,2819,,0.8437284231185913,
9,2839,,0.7333951592445374,
9,2859,,0.667444109916687,
9,2879,,0.7440524697303772,
9,2899,,0.7646528482437134,
9,2919,,0.7134752869606018,
9,2939,,0.71073317527771,
9,2959,,0.6860513091087341,
9,2979,,0.6480095386505127,
9,2999,,0.7002513408660889,
9,3019,,0.667053759098053,
9,3039,,0.6870688199996948,
9,3059,,0.7208366990089417,
9,3069,,,0.7375339865684509
9,3069,0.7302873730659485,,
10,3079,,0.7151628732681274,
10,3099,,0.740511417388916,
10,3119,,0.7790634632110596,
10,3139,,0.6590045094490051,
10,3159,,0.764967679977417,
10,3179,,0.8398503065109253,
10,3199,,0.7950971126556396,
10,3219,,0.6738710999488831,
10,3239,,0.6911612153053284,
10,3259,,0.7593209147453308,
10,3279,,0.6556333303451538,
10,3299,,0.6317257285118103,
10,3319,,0.7564113140106201,
10,3339,,0.7116110324859619,
10,3359,,0.7157060503959656,
10,3376,,,0.7369837760925293
10,3376,0.7261745929718018,,
11,3379,,0.7143060564994812,
11,3399,,0.6582895517349243,
11,3419,,0.7389009594917297,
11,3439,,0.7365447282791138,
11,3459,,0.7278386950492859,
11,3479,,0.7750986814498901,
11,3499,,0.670549213886261,
11,3519,,0.7070389986038208,
11,3539,,0.8186818957328796,
11,3559,,0.7398166060447693,
11,3579,,0.6809431314468384,
11,3599,,0.732978880405426,
11,3619,,0.8157270550727844,
11,3639,,0.6752070784568787,
11,3659,,0.683708906173706,
11,3679,,0.6975435018539429,
11,3683,,,0.735908031463623
11,3683,0.7188323140144348,,
12,3699,,0.7305487394332886,
12,3719,,0.7624941468238831,
12,3739,,0.6996092796325684,
12,3759,,0.7198495864868164,
12,3779,,0.6374840140342712,
12,3799,,0.7755752205848694,
12,3819,,0.7590473890304565,
12,3839,,0.6928887367248535,
12,3859,,0.7141978740692139,
12,3879,,0.7665424942970276,
12,3899,,0.6366299390792847,
12,3919,,0.7675028443336487,
12,3939,,0.6756550073623657,
12,3959,,0.7699381113052368,
12,3979,,0.7539177536964417,
12,3990,,,0.7295159697532654
12,3990,0.7188209891319275,,
13,3999,,0.6607179045677185,
13,4019,,0.6885190010070801,
13,4039,,0.7884336113929749,
13,4059,,0.7496481537818909,
13,4079,,0.7696402072906494,
13,4099,,0.6886447668075562,
13,4119,,0.7710691690444946,
13,4139,,0.7008188962936401,
13,4159,,0.6372721195220947,
13,4179,,0.656051754951477,
13,4199,,0.7063178420066833,
13,4219,,0.7511163949966431,
13,4239,,0.696028470993042,
13,4259,,0.7250855565071106,
13,4279,,0.6715275645256042,
13,4297,,,0.7277882695198059
13,4297,0.7138922810554504,,
14,4299,,0.8180872201919556,
14,4319,,0.771517813205719,
14,4339,,0.7081059217453003,
14,4359,,0.6797333359718323,
14,4379,,0.7948246598243713,
14,4399,,0.7396279573440552,
14,4419,,0.6792421340942383,
14,4439,,0.725488007068634,
14,4459,,0.66630619764328,
14,4479,,0.6679137349128723,
14,4499,,0.6945273876190186,
14,4519,,0.7256162166595459,
14,4539,,0.7960889935493469,
14,4559,,0.7222521901130676,
14,4579,,0.615748941898346,
14,4599,,0.7404494881629944,
14,4604,,,0.7261161804199219
14,4604,0.7093230485916138,,
15,4619,,0.6262751817703247,
15,4639,,0.6812345385551453,
15,4659,,0.6723842024803162,
15,4679,,0.6802771091461182,
15,4699,,0.6257967948913574,
15,4719,,0.7140113115310669,
15,4739,,0.7472869753837585,
15,4759,,0.7144145965576172,
15,4779,,0.7063533067703247,
15,4799,,0.7564260363578796,
15,4819,,0.6600944995880127,
15,4839,,0.6831930875778198,
15,4859,,0.5748570561408997,
15,4879,,0.8201239705085754,
15,4899,,0.7146042585372925,
15,4911,,,0.721736490726471
15,4911,0.7067148685455322,,
16,4919,,0.6950904726982117,
16,4939,,0.6791414022445679,
16,4959,,0.6840564012527466,
16,4979,,0.7508230209350586,
16,4999,,0.7569287419319153,
16,5019,,0.7604052424430847,
16,5039,,0.7930606007575989,
16,5059,,0.6639017462730408,
16,5079,,0.7448587417602539,
16,5099,,0.7469715476036072,
16,5119,,0.7830115556716919,
16,5139,,0.7140463590621948,
16,5159,,0.6974148154258728,
16,5179,,0.6557533144950867,
16,5199,,0.7720448970794678,
16,5218,,,0.7224308848381042
16,5218,0.7023218274116516,,
17,5219,,0.6888235807418823,
17,5239,,0.753831684589386,
17,5259,,0.6438332200050354,
17,5279,,0.6626908779144287,
17,5299,,0.7281249761581421,
17,5319,,0.6852295994758606,
17,5339,,0.5904490947723389,
17,5359,,0.7574009895324707,
17,5379,,0.7361012697219849,
17,5399,,0.7056929469108582,
17,5419,,0.7214210033416748,
17,5439,,0.6967801451683044,
17,5459,,0.6249647736549377,
17,5479,,0.7477269172668457,
17,5499,,0.6598663330078125,
17,5519,,0.6428024172782898,
17,5525,,,0.7202454805374146
17,5525,0.7000350952148438,,
18,5539,,0.659369707107544,
18,5559,,0.7358580231666565,
18,5579,,0.7155995965003967,
18,5599,,0.6999367475509644,
18,5619,,0.6682868599891663,
18,5639,,0.7000588774681091,
18,5659,,0.6044209599494934,
18,5679,,0.6764782071113586,
18,5699,,0.6393666863441467,
18,5719,,0.6710851788520813,
18,5739,,0.6684058904647827,
18,5759,,0.730598509311676,
18,5779,,0.692511260509491,
18,5799,,0.7520231008529663,
18,5819,,0.7956388592720032,
18,5832,,,0.7170301675796509
18,5832,0.6972005367279053,,
19,5839,,0.7556219100952148,
19,5859,,0.6643946170806885,
19,5879,,0.6791873574256897,
19,5899,,0.6338990330696106,
19,5919,,0.7373495697975159,
19,5939,,0.7515749335289001,
19,5959,,0.6194251775741577,
19,5979,,0.7055107355117798,
19,5999,,0.6844002604484558,
19,6019,,0.7284005284309387,
19,6039,,0.776228666305542,
19,6059,,0.6481329798698425,
19,6079,,0.7745773792266846,
19,6099,,0.7835649847984314,
19,6119,,0.7035596370697021,
19,6139,,0.5948179364204407,
19,6139,,,0.7161773443222046
19,6139,0.6928136944770813,,
20,6159,,0.6870371699333191,
20,6179,,0.7573962211608887,
20,6199,,0.6026813983917236,
20,6219,,0.6119995713233948,
20,6239,,0.6090117692947388,
20,6259,,0.7033442854881287,
20,6279,,0.7055448889732361,
20,6299,,0.6941390037536621,
20,6319,,0.7898241281509399,
20,6339,,0.6777176856994629,
20,6359,,0.7269420027732849,
20,6379,,0.692517101764679,
20,6399,,0.7042997479438782,
20,6419,,0.7179326415061951,
20,6439,,0.7320631146430969,
20,6446,,,0.7137764692306519
20,6446,0.691176176071167,,
21,6459,,0.6696212887763977,
21,6479,,0.687641441822052,
21,6499,,0.6656415462493896,
21,6519,,0.6928682327270508,
21,6539,,0.6826065182685852,
21,6559,,0.6605531573295593,
21,6579,,0.6906434893608093,
21,6599,,0.6625301241874695,
21,6619,,0.7094007134437561,
21,6639,,0.673429548740387,
21,6659,,0.7116364240646362,
21,6679,,0.8286445736885071,
21,6699,,0.7584043741226196,
21,6719,,0.7761768102645874,
21,6739,,0.7904582023620605,
21,6753,,,0.7132452726364136
21,6753,0.6891142725944519,,
22,6759,,0.6824032068252563,
22,6779,,0.7412810921669006,
22,6799,,0.6660759449005127,
22,6819,,0.609442412853241,
22,6839,,0.6765192747116089,
22,6859,,0.7420099377632141,
22,6879,,0.6367096304893494,
22,6899,,0.7087953686714172,
22,6919,,0.6816341876983643,
22,6939,,0.722510576248169,
22,6959,,0.7025479078292847,
22,6979,,0.6787344217300415,
22,6999,,0.7375423312187195,
22,7019,,0.6722948551177979,
22,7039,,0.7591339349746704,
22,7059,,0.6555559635162354,
22,7060,,,0.7125274538993835
22,7060,0.6869082450866699,,
23,7079,,0.7433465719223022,
23,7099,,0.677731990814209,
23,7119,,0.6927996277809143,
23,7139,,0.6686661243438721,
23,7159,,0.6552819013595581,
23,7179,,0.6943811178207397,
23,7199,,0.6934597492218018,
23,7219,,0.6345351934432983,
23,7239,,0.6984459757804871,
23,7259,,0.8357807397842407,
23,7279,,0.6679307818412781,
23,7299,,0.6794949173927307,
23,7319,,0.7839177846908569,
23,7339,,0.7171518802642822,
23,7359,,0.6936057806015015,
23,7367,,,0.7124902009963989
23,7367,0.6839702725410461,,
24,7379,,0.6556243896484375,
24,7399,,0.694230318069458,
24,7419,,0.7142655253410339,
24,7439,,0.6712138652801514,
24,7459,,0.6098372936248779,
24,7479,,0.7907199859619141,
24,7499,,0.6398983597755432,
24,7519,,0.7692162394523621,
24,7539,,0.6690253019332886,
24,7559,,0.5767229795455933,
24,7579,,0.6096079349517822,
24,7599,,0.6467412710189819,
24,7619,,0.6990804076194763,
24,7639,,0.7683694958686829,
24,7659,,0.7196424603462219,
24,7674,,,0.7114916443824768
24,7674,0.6832454204559326,,
25,7679,,0.6097639203071594,
25,7699,,0.7136635184288025,
25,7719,,0.7241388559341431,
25,7739,,0.6528141498565674,
25,7759,,0.5920615792274475,
25,7779,,0.6495093107223511,
25,7799,,0.693101704120636,
25,7819,,0.6626721620559692,
25,7839,,0.7164368033409119,
25,7859,,0.6337059736251831,
25,7879,,0.659544825553894,
25,7899,,0.7275747060775757,
25,7919,,0.7298172116279602,
25,7939,,0.7804123163223267,
25,7959,,0.6837389469146729,
25,7979,,0.6338290572166443,
25,7981,,,0.7115528583526611
25,7981,0.6807403564453125,,
26,7999,,0.66943359375,
26,8019,,0.6782602071762085,
26,8039,,0.6454664468765259,
26,8059,,0.702271580696106,
26,8079,,0.5673009753227234,
26,8099,,0.656472384929657,
26,8119,,0.6722502708435059,
26,8139,,0.6297244429588318,
26,8159,,0.7188892960548401,
26,8179,,0.6247857809066772,
26,8199,,0.6015954613685608,
26,8219,,0.6001421213150024,
26,8239,,0.6649911403656006,
26,8259,,0.7034099698066711,
26,8279,,0.6399341225624084,
26,8288,,,0.7116304039955139
26,8288,0.6806668043136597,,
27,8299,,0.621796727180481,
27,8319,,0.6439809799194336,
27,8339,,0.6143544912338257,
27,8359,,0.6190239787101746,
27,8379,,0.6295129060745239,
27,8399,,0.7174774408340454,
27,8419,,0.6521807909011841,
27,8439,,0.7612350583076477,
27,8459,,0.5979398488998413,
27,8479,,0.704341471195221,
27,8499,,0.7129306197166443,
27,8519,,0.6060212850570679,
27,8539,,0.6914204359054565,
27,8559,,0.6594473719596863,
27,8579,,0.6957370638847351,
27,8595,,,0.7114579081535339
27,8595,0.678669273853302,,
28,8599,,0.6252416968345642,
28,8619,,0.6110986471176147,
28,8639,,0.6339353322982788,
28,8659,,0.6789161562919617,
28,8679,,0.6415914297103882,
28,8699,,0.6490042209625244,
28,8719,,0.6465206146240234,
28,8739,,0.5908224582672119,
28,8759,,0.7184838056564331,
28,8779,,0.6829268336296082,
28,8799,,0.670467734336853,
28,8819,,0.73456871509552,
28,8839,,0.7347157001495361,
28,8859,,0.6730435490608215,
28,8879,,0.689091682434082,
28,8899,,0.7424723505973816,
28,8902,,,0.7109696269035339
28,8902,0.6796256899833679,,
29,8919,,0.7485166192054749,
29,8939,,0.6456889510154724,
29,8959,,0.7685266733169556,
29,8979,,0.6872974634170532,
29,8999,,0.6312301158905029,
29,9019,,0.72089684009552,
29,9039,,0.7661505341529846,
29,9059,,0.6229256987571716,
29,9079,,0.6665937900543213,
29,9099,,0.7357673645019531,
29,9119,,0.6484757661819458,
29,9139,,0.6230307817459106,
29,9159,,0.6479490995407104,
29,9179,,0.6777181029319763,
29,9199,,0.7123480439186096,
29,9209,,,0.7110386490821838
29,9209,0.6791492104530334,,
