epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_loss
,0.0009891830623632338,614,,,
2,,619,,0.732368528842926,
2,,629,,0.8443903923034668,
2,,639,,0.7920176982879639,
2,,649,,0.7533028721809387,
2,,659,,0.7688317894935608,
2,,669,,0.7394641041755676,
2,,679,,0.8421820998191833,
2,,689,,0.8130362629890442,
2,,699,,0.7672642469406128,
2,,709,,0.7547176480293274,
2,,719,,0.7765213847160339,
2,,729,,0.728695273399353,
2,,739,,0.8090049028396606,
2,,749,,0.771230161190033,
2,,759,,0.7387397289276123,
2,,769,,0.7826566696166992,
2,,779,,0.7977390885353088,
2,,789,,0.7798115015029907,
2,,799,,0.8295208215713501,
2,,809,,0.7490592002868652,
2,,819,,0.7453734278678894,
2,,829,,0.7672367691993713,
2,,839,,0.8801158666610718,
2,,849,,0.8078508377075195,
2,,859,,0.7858396768569946,
2,,869,,0.7016488313674927,
2,,879,,0.7956467270851135,
2,,889,,0.8385633230209351,
2,,899,,0.7368742823600769,
2,,909,,0.7577149271965027,
2,,919,,0.7829409837722778,
2,,920,,,0.9681704044342041
2,,920,0.7792448401451111,,
,0.0009757729755661011,921,,,
3,,929,,0.7499099969863892,
3,,939,,0.7035306692123413,
3,,949,,0.7780808210372925,
3,,959,,0.7562102675437927,
3,,969,,0.735071063041687,
3,,979,,0.7738799452781677,
3,,989,,0.7815656065940857,
3,,999,,0.7201681137084961,
3,,1009,,0.7737732529640198,
3,,1019,,0.7669623494148254,
3,,1029,,0.7865431308746338,
3,,1039,,0.8090839385986328,
3,,1049,,0.6916944980621338,
3,,1059,,0.848678469657898,
3,,1069,,0.6915506720542908,
3,,1079,,0.7855038642883301,
3,,1089,,0.7269835472106934,
3,,1099,,0.7733989357948303,
3,,1109,,0.8319647312164307,
3,,1119,,0.8309951424598694,
3,,1129,,0.787611722946167,
3,,1139,,0.6971142888069153,
3,,1149,,0.7328231334686279,
3,,1159,,0.7028712630271912,
3,,1169,,0.7585259675979614,
3,,1179,,0.6982257962226868,
3,,1189,,0.7030719518661499,
3,,1199,,0.8092959523200989,
3,,1209,,0.648289144039154,
3,,1219,,0.7085269093513489,
3,,1227,,,1.0182151794433594
3,,1227,0.7644619941711426,,
,0.0009572050015330874,1228,,,
4,,1229,,0.6582702398300171,
4,,1239,,0.7402833700180054,
4,,1249,,0.71723872423172,
4,,1259,,0.7811513543128967,
4,,1269,,0.7707986235618591,
4,,1279,,0.7995612025260925,
4,,1289,,0.7632134556770325,
4,,1299,,0.7719722986221313,
4,,1309,,0.7046948671340942,
4,,1319,,0.7526599764823914,
4,,1329,,0.6946043968200684,
4,,1339,,0.7647513151168823,
4,,1349,,0.7788031101226807,
4,,1359,,0.7882856130599976,
4,,1369,,0.7495326995849609,
4,,1379,,0.7277992963790894,
4,,1389,,0.737659215927124,
4,,1399,,0.6866246461868286,
4,,1409,,0.7587507367134094,
4,,1419,,0.7556388974189758,
4,,1429,,0.7685933709144592,
4,,1439,,0.7066832780838013,
4,,1449,,0.710297167301178,
4,,1459,,0.7521225810050964,
4,,1469,,0.7647537589073181,
4,,1479,,0.7476274371147156,
4,,1489,,0.7171253561973572,
4,,1499,,0.7351104021072388,
4,,1509,,0.8242970108985901,
4,,1519,,0.7523662447929382,
4,,1529,,0.7701097726821899,
4,,1534,,,0.9863739013671875
4,,1534,0.7500959038734436,,
,0.0009336825748732973,1535,,,
5,,1539,,0.7615269422531128,
5,,1549,,0.7716097235679626,
5,,1559,,0.8036476969718933,
5,,1569,,0.7512902617454529,
5,,1579,,0.7671862244606018,
5,,1589,,0.7740046381950378,
5,,1599,,0.6912219524383545,
5,,1609,,0.7298473715782166,
5,,1619,,0.7451724410057068,
5,,1629,,0.7225400805473328,
5,,1639,,0.7297878265380859,
5,,1649,,0.7424467206001282,
5,,1659,,0.5902643799781799,
5,,1669,,0.7675487995147705,
5,,1679,,0.798038899898529,
5,,1689,,0.7225990295410156,
5,,1699,,0.781392514705658,
5,,1709,,0.7589019536972046,
5,,1719,,0.6963889598846436,
5,,1729,,0.7647829651832581,
5,,1739,,0.7317821383476257,
5,,1749,,0.720147967338562,
5,,1759,,0.7642362117767334,
5,,1769,,0.7441282272338867,
5,,1779,,0.7700628638267517,
5,,1789,,0.8307128548622131,
5,,1799,,0.8430421352386475,
5,,1809,,0.7660428285598755,
5,,1819,,0.6946907043457031,
5,,1829,,0.7362740635871887,
5,,1839,,0.7549518346786499,
5,,1841,,,0.9484201669692993
5,,1841,0.7404729127883911,,
,0.0009054634122155991,1842,,,
6,,1849,,0.7878100872039795,
6,,1859,,0.8270756602287292,
6,,1869,,0.6932004690170288,
6,,1879,,0.8044574856758118,
6,,1889,,0.7037478089332581,
6,,1899,,0.8223822712898254,
6,,1909,,0.7282543182373047,
6,,1919,,0.7343553900718689,
6,,1929,,0.7173689007759094,
6,,1939,,0.7266013026237488,
6,,1949,,0.8426520228385925,
6,,1959,,0.7327206134796143,
6,,1969,,0.7686643004417419,
6,,1979,,0.7077686786651611,
6,,1989,,0.783412754535675,
6,,1999,,0.7583826184272766,
6,,2009,,0.7443928718566895,
6,,2019,,0.7178611755371094,
6,,2029,,0.628264307975769,
6,,2039,,0.7137961387634277,
6,,2049,,0.647458553314209,
6,,2059,,0.652299165725708,
6,,2069,,0.7145379781723022,
6,,2079,,0.7604320645332336,
6,,2089,,0.6887561678886414,
6,,2099,,0.7205213904380798,
6,,2109,,0.7190130352973938,
6,,2119,,0.6657724380493164,
6,,2129,,0.6711302995681763,
6,,2139,,0.7695643901824951,
6,,2148,,,1.0051584243774414
6,,2148,0.7329277992248535,,
,0.0008728566886113102,2149,,,
7,,2149,,0.6733962893486023,
7,,2159,,0.6275213360786438,
7,,2169,,0.685891330242157,
7,,2179,,0.7734875082969666,
7,,2189,,0.6778175234794617,
7,,2199,,0.7946228384971619,
7,,2209,,0.6350916028022766,
7,,2219,,0.6880444288253784,
7,,2229,,0.8943186402320862,
7,,2239,,0.73114413022995,
7,,2249,,0.6562739014625549,
7,,2259,,0.7578341364860535,
7,,2269,,0.6537878513336182,
7,,2279,,0.7428604960441589,
7,,2289,,0.6686394810676575,
7,,2299,,0.7637572884559631,
7,,2309,,0.7121618390083313,
7,,2319,,0.6414313316345215,
7,,2329,,0.7235752940177917,
7,,2339,,0.7154949307441711,
7,,2349,,0.6379673480987549,
7,,2359,,0.7239111065864563,
7,,2369,,0.6515968441963196,
7,,2379,,0.6643551588058472,
7,,2389,,0.7234917283058167,
7,,2399,,0.7227687835693359,
7,,2409,,0.7941713333129883,
7,,2419,,0.697591245174408,
7,,2429,,0.7005904912948608,
7,,2439,,0.7789618372917175,
7,,2449,,0.7147274017333984,
7,,2455,,,1.0031354427337646
7,,2455,0.7255340814590454,,
,0.0008362196501476349,2456,,,
8,,2459,,0.7389378547668457,
8,,2469,,0.6680262684822083,
8,,2479,,0.6524266004562378,
8,,2489,,0.6203914284706116,
8,,2499,,0.7367948293685913,
8,,2509,,0.7609995603561401,
8,,2519,,0.7167419791221619,
8,,2529,,0.6606537699699402,
8,,2539,,0.6776614189147949,
8,,2549,,0.7319431900978088,
8,,2559,,0.6945908665657043,
8,,2569,,0.6642047762870789,
8,,2579,,0.7105429172515869,
8,,2589,,0.6740143895149231,
8,,2599,,0.66774982213974,
8,,2609,,0.702684223651886,
8,,2619,,0.6976223587989807,
8,,2629,,0.7721999883651733,
8,,2639,,0.7725676894187927,
8,,2649,,0.7033154964447021,
8,,2659,,0.6822230219841003,
8,,2669,,0.7107070684432983,
8,,2679,,0.7071573734283447,
8,,2689,,0.717109739780426,
8,,2699,,0.7015246748924255,
8,,2709,,0.6250991821289062,
8,,2719,,0.7309979200363159,
8,,2729,,0.7412779331207275,
8,,2739,,0.7349550724029541,
8,,2749,,0.7446725964546204,
8,,2759,,0.6760903000831604,
8,,2762,,,0.9812806844711304
8,,2762,0.717818558216095,,
,0.0007959536998847742,2763,,,
9,,2769,,0.7285538911819458,
9,,2779,,0.7038710713386536,
9,,2789,,0.7181297540664673,
9,,2799,,0.6976870894432068,
9,,2809,,0.7005662322044373,
9,,2819,,0.7209312319755554,
9,,2829,,0.6711330413818359,
9,,2839,,0.6989679336547852,
9,,2849,,0.7629740834236145,
9,,2859,,0.720031201839447,
9,,2869,,0.704266369342804,
9,,2879,,0.6702963709831238,
9,,2889,,0.7256693243980408,
9,,2899,,0.7041203379631042,
9,,2909,,0.8219860792160034,
9,,2919,,0.6848973631858826,
9,,2929,,0.7048825621604919,
9,,2939,,0.7406139373779297,
9,,2949,,0.6696202754974365,
9,,2959,,0.7206922173500061,
9,,2969,,0.676657497882843,
9,,2979,,0.7608060240745544,
9,,2989,,0.689473032951355,
9,,2999,,0.6758727431297302,
9,,3009,,0.7368807196617126,
9,,3019,,0.7177737951278687,
9,,3029,,0.7153816819190979,
9,,3039,,0.6775572896003723,
9,,3049,,0.7224777340888977,
9,,3059,,0.6630033254623413,
9,,3069,,0.7409093379974365,
9,,3069,,,0.9923757314682007
9,,3069,0.7125207185745239,,
,0.0007525,3070,,,
10,,3079,,0.7821809649467468,
10,,3089,,0.7695765495300293,
10,,3099,,0.6832147836685181,
10,,3109,,0.7060838341712952,
10,,3119,,0.7130680680274963,
10,,3129,,0.6447059512138367,
10,,3139,,0.7208952307701111,
10,,3149,,0.7260719537734985,
10,,3159,,0.7759923934936523,
10,,3169,,0.7205199599266052,
10,,3179,,0.6243817210197449,
10,,3189,,0.7444014549255371,
10,,3199,,0.6650340557098389,
10,,3209,,0.75019371509552,
10,,3219,,0.7007700800895691,
10,,3229,,0.7164799571037292,
10,,3239,,0.7145040035247803,
10,,3249,,0.7142449021339417,
10,,3259,,0.727748692035675,
10,,3269,,0.6682895421981812,
10,,3279,,0.6307543516159058,
10,,3289,,0.7073865532875061,
10,,3299,,0.7176472544670105,
10,,3309,,0.7605237364768982,
10,,3319,,0.7267948985099792,
10,,3329,,0.6706814765930176,
10,,3339,,0.721102774143219,
10,,3349,,0.7111603021621704,
10,,3359,,0.6674249172210693,
10,,3369,,0.7358001470565796,
10,,3376,,,0.9999442100524902
10,,3376,0.7052788138389587,,
