epoch,lr-AdamW,step,test_aupr,test_auroc,test_loss,train_loss_epoch,train_loss_step,val_loss
,0.001,0,,,,,,
0,,9,,,,,0.9960243701934814,
0,,19,,,,,0.9270926117897034,
0,,29,,,,,0.842045247554779,
0,,39,,,,,0.9378907084465027,
0,,49,,,,,0.8269465565681458,
0,,59,,,,,0.8384438753128052,
0,,69,,,,,0.8661800026893616,
0,,79,,,,,0.9070245027542114,
0,,89,,,,,0.8594939112663269,
0,,99,,,,,0.8893715739250183,
0,,109,,,,,0.8878995180130005,
0,,119,,,,,0.8937204480171204,
0,,129,,,,,0.9193583726882935,
0,,139,,,,,0.7856554388999939,
0,,149,,,,,0.8405535817146301,
0,,159,,,,,0.9289066195487976,
0,,169,,,,,0.8535448908805847,
0,,179,,,,,0.7430986166000366,
0,,189,,,,,0.860956609249115,
0,,199,,,,,0.7760534882545471,
0,,209,,,,,0.7180446982383728,
0,,219,,,,,0.8179551959037781,
0,,229,,,,,0.9435983896255493,
0,,239,,,,,0.8046250343322754,
0,,249,,,,,0.8828786611557007,
0,,259,,,,,0.8839987516403198,
0,,269,,,,,0.7931169867515564,
0,,279,,,,,0.7792034149169922,
0,,289,,,,,0.8827981352806091,
0,,299,,,,,0.8031747937202454,
0,,306,,,,,,0.9977474808692932
0,,306,,,,0.8582158088684082,,
,0.0009972883382072953,307,,,,,,
1,,309,,,,,0.8402971029281616,
1,,319,,,,,0.7837403416633606,
1,,329,,,,,0.7953905463218689,
1,,339,,,,,0.7499944567680359,
1,,349,,,,,0.8636027574539185,
1,,359,,,,,0.7851108908653259,
1,,369,,,,,0.7903346419334412,
1,,379,,,,,0.8010789155960083,
1,,389,,,,,0.840898334980011,
1,,399,,,,,0.773612380027771,
1,,409,,,,,0.9599595665931702,
1,,419,,,,,0.7831224799156189,
1,,429,,,,,0.7860443592071533,
1,,439,,,,,0.8136584162712097,
1,,449,,,,,0.7691568732261658,
1,,459,,,,,0.8138235211372375,
1,,469,,,,,0.7948309779167175,
1,,479,,,,,0.7687280178070068,
1,,489,,,,,0.8827139139175415,
1,,499,,,,,0.8580387234687805,
1,,509,,,,,0.7928991913795471,
1,,519,,,,,0.7848423719406128,
1,,529,,,,,0.7921006679534912,
1,,539,,,,,0.7397937178611755,
1,,549,,,,,0.8185040950775146,
1,,559,,,,,0.8260660767555237,
1,,569,,,,,0.8826630115509033,
1,,579,,,,,0.7588469386100769,
1,,589,,,,,0.7752127051353455,
1,,599,,,,,0.8104732632637024,
1,,609,,,,,0.8475956320762634,
1,,613,,,,,,0.979472279548645
1,,613,,,,0.7939903736114502,,
,0.0009891830623632338,614,,,,,,
2,,619,,,,,0.7426722049713135,
2,,629,,,,,0.7197534441947937,
2,,639,,,,,0.7716901898384094,
2,,649,,,,,0.7591911554336548,
2,,659,,,,,0.7166725993156433,
2,,669,,,,,0.7656795382499695,
2,,679,,,,,0.7411477565765381,
2,,689,,,,,0.8005685806274414,
2,,699,,,,,0.8122192025184631,
2,,709,,,,,0.8513908386230469,
2,,719,,,,,0.8500559329986572,
2,,729,,,,,0.7898326516151428,
2,,739,,,,,0.7701210975646973,
2,,749,,,,,0.8063400983810425,
2,,759,,,,,0.8166106939315796,
2,,769,,,,,0.7224695682525635,
2,,779,,,,,0.8040578365325928,
2,,789,,,,,0.8359944224357605,
2,,799,,,,,0.7485042214393616,
2,,809,,,,,0.6965540051460266,
2,,819,,,,,0.7404983043670654,
2,,829,,,,,0.819178581237793,
2,,839,,,,,0.8238489031791687,
2,,849,,,,,0.7044726014137268,
2,,859,,,,,0.7404031753540039,
2,,869,,,,,0.7570666670799255,
2,,879,,,,,0.7742339968681335,
2,,889,,,,,0.7451713681221008,
2,,899,,,,,0.8362936973571777,
2,,909,,,,,0.8011367917060852,
2,,919,,,,,0.7511493563652039,
2,,920,,,,,,1.0390346050262451
2,,920,,,,0.779760479927063,,
,0.0009757729755661011,921,,,,,,
3,,929,,,,,0.7191235423088074,
3,,939,,,,,0.7626849412918091,
3,,949,,,,,0.8214280605316162,
3,,959,,,,,0.8000575304031372,
3,,969,,,,,0.7535954713821411,
3,,979,,,,,0.7745749354362488,
3,,989,,,,,0.6888232231140137,
3,,999,,,,,0.7290182113647461,
3,,1009,,,,,0.7809487581253052,
3,,1019,,,,,0.7832319140434265,
3,,1029,,,,,0.7611182332038879,
3,,1039,,,,,0.7995123863220215,
3,,1049,,,,,0.8567524552345276,
3,,1059,,,,,0.7574138045310974,
3,,1069,,,,,0.8524968028068542,
3,,1079,,,,,0.796607255935669,
3,,1089,,,,,0.7170193791389465,
3,,1099,,,,,0.7241701483726501,
3,,1109,,,,,0.7402411699295044,
3,,1119,,,,,0.8138059973716736,
3,,1129,,,,,0.7667028903961182,
3,,1139,,,,,0.8099053502082825,
3,,1149,,,,,0.7547193169593811,
3,,1159,,,,,0.8022180199623108,
3,,1169,,,,,0.7043901085853577,
3,,1179,,,,,0.8998600840568542,
3,,1189,,,,,0.7756938338279724,
3,,1199,,,,,0.773948073387146,
3,,1209,,,,,0.7597582340240479,
3,,1219,,,,,0.7745808362960815,
3,,1227,,,,,,0.9885135889053345
3,,1227,,,,0.7670680284500122,,
,0.0009572050015330874,1228,,,,,,
4,,1229,,,,,0.7736356854438782,
4,,1239,,,,,0.75431889295578,
4,,1249,,,,,0.7005690336227417,
4,,1259,,,,,0.7105690836906433,
4,,1269,,,,,0.8106715679168701,
4,,1279,,,,,0.8031722903251648,
4,,1289,,,,,0.7945162653923035,
4,,1299,,,,,0.7807258367538452,
4,,1309,,,,,0.7702906131744385,
4,,1319,,,,,0.8286015391349792,
4,,1329,,,,,0.7807672023773193,
4,,1339,,,,,0.7748461365699768,
4,,1349,,,,,0.7671101093292236,
4,,1359,,,,,0.7173686623573303,
4,,1369,,,,,0.7444902658462524,
4,,1379,,,,,0.879497230052948,
4,,1389,,,,,0.6410633325576782,
4,,1399,,,,,0.8003273010253906,
4,,1409,,,,,0.7133560180664062,
4,,1419,,,,,0.742644190788269,
4,,1429,,,,,0.782030463218689,
4,,1439,,,,,0.6839869618415833,
4,,1449,,,,,0.708310067653656,
4,,1459,,,,,0.7821669578552246,
4,,1469,,,,,0.8260409235954285,
4,,1479,,,,,0.8079481720924377,
4,,1489,,,,,0.7220698595046997,
4,,1499,,,,,0.8351548314094543,
4,,1509,,,,,0.7795907855033875,
4,,1519,,,,,0.7515552043914795,
4,,1529,,,,,0.6975153684616089,
4,,1534,,,,,,1.0497410297393799
4,,1534,,,,0.751350462436676,,
,0.0009336825748732973,1535,,,,,,
5,,1539,,,,,0.7274384498596191,
5,,1549,,,,,0.6757484674453735,
5,,1559,,,,,0.7935752272605896,
5,,1569,,,,,0.7334926128387451,
5,,1579,,,,,0.7305575609207153,
5,,1589,,,,,0.7450206279754639,
5,,1599,,,,,0.760576605796814,
5,,1609,,,,,0.7069817185401917,
5,,1619,,,,,0.7294330596923828,
5,,1629,,,,,0.8396722078323364,
5,,1639,,,,,0.7147107124328613,
5,,1649,,,,,0.7133975028991699,
5,,1659,,,,,0.7877939343452454,
5,,1669,,,,,0.7074306011199951,
5,,1679,,,,,0.6928233504295349,
5,,1689,,,,,0.7974052429199219,
5,,1699,,,,,0.7568583488464355,
5,,1709,,,,,0.7199759483337402,
5,,1719,,,,,0.7416520118713379,
5,,1729,,,,,0.7687249183654785,
5,,1739,,,,,0.7686812877655029,
5,,1749,,,,,0.6950346231460571,
5,,1759,,,,,0.7561501860618591,
5,,1769,,,,,0.7645270824432373,
5,,1779,,,,,0.760283887386322,
5,,1789,,,,,0.7305562496185303,
5,,1799,,,,,0.7736632227897644,
5,,1809,,,,,0.7512735724449158,
