epoch,lr-AdamW,step,test_aupr,test_auroc,test_loss,train_loss_epoch,train_loss_step,val_loss
,0.001,0,,,,,,
0,,9,,,,,0.9227761626243591,
0,,19,,,,,0.9752631187438965,
0,,29,,,,,0.8704785108566284,
0,,39,,,,,0.9019448161125183,
0,,49,,,,,0.9099831581115723,
0,,59,,,,,0.8653944730758667,
0,,69,,,,,0.9094263911247253,
0,,79,,,,,0.8317112922668457,
0,,89,,,,,0.8866453766822815,
0,,99,,,,,0.8091458082199097,
0,,109,,,,,0.8498841524124146,
0,,119,,,,,0.9036929607391357,
0,,129,,,,,0.8974190354347229,
0,,139,,,,,0.8031623363494873,
0,,149,,,,,0.8667111396789551,
0,,159,,,,,0.7719483971595764,
0,,169,,,,,0.8550137877464294,
0,,179,,,,,0.8150240182876587,
0,,189,,,,,0.7997618913650513,
0,,199,,,,,0.8918768167495728,
0,,209,,,,,0.8035634756088257,
0,,219,,,,,0.8076503872871399,
0,,229,,,,,0.7465466856956482,
0,,239,,,,,0.9086991548538208,
0,,249,,,,,0.9034144282341003,
0,,259,,,,,0.8512606620788574,
0,,269,,,,,0.7586755752563477,
0,,279,,,,,0.8309813737869263,
0,,289,,,,,0.7870330214500427,
0,,299,,,,,0.8291760087013245,
0,,306,,,,,,0.9245733618736267
0,,306,,,,0.8594774007797241,,
,0.0009972883382072953,307,,,,,,
1,,309,,,,,0.8128049969673157,
1,,319,,,,,0.7731524705886841,
1,,329,,,,,0.8066768050193787,
1,,339,,,,,0.8221994638442993,
1,,349,,,,,0.7831755876541138,
1,,359,,,,,0.8451807498931885,
1,,369,,,,,0.800881028175354,
1,,379,,,,,0.7681811451911926,
1,,389,,,,,0.8527476191520691,
1,,399,,,,,0.7611756324768066,
1,,409,,,,,0.7774668335914612,
1,,419,,,,,0.8107542991638184,
1,,429,,,,,0.8275222778320312,
1,,439,,,,,0.7491880059242249,
1,,449,,,,,0.7536066174507141,
1,,459,,,,,0.8425884246826172,
1,,469,,,,,0.6736039519309998,
1,,479,,,,,0.796522319316864,
1,,489,,,,,0.6960477232933044,
1,,499,,,,,0.8338835835456848,
1,,509,,,,,0.8326154351234436,
1,,519,,,,,0.8462601900100708,
1,,529,,,,,0.774503767490387,
1,,539,,,,,0.7224611043930054,
1,,549,,,,,0.8600013256072998,
1,,559,,,,,0.7821390628814697,
1,,569,,,,,0.8209993243217468,
1,,579,,,,,0.820177435874939,
1,,589,,,,,0.8259960412979126,
1,,599,,,,,0.825275719165802,
1,,609,,,,,0.7699976563453674,
1,,613,,,,,,0.9225130677223206
1,,613,,,,0.7949716448783875,,
,0.0009891830623632338,614,,,,,,
2,,619,,,,,0.8128653764724731,
2,,629,,,,,0.7962997555732727,
2,,639,,,,,0.7826802134513855,
2,,649,,,,,0.8265562653541565,
2,,659,,,,,0.7190248370170593,
2,,669,,,,,0.7190310955047607,
2,,679,,,,,0.7342973947525024,
2,,689,,,,,0.8555300831794739,
2,,699,,,,,0.7739369869232178,
2,,709,,,,,0.7847618460655212,
2,,719,,,,,0.8193818926811218,
2,,729,,,,,0.7455340623855591,
2,,739,,,,,0.8359922766685486,
2,,749,,,,,0.7159959673881531,
2,,759,,,,,0.7953022718429565,
2,,769,,,,,0.774959921836853,
2,,779,,,,,0.7947344183921814,
2,,789,,,,,0.7632448077201843,
2,,799,,,,,0.7659422755241394,
2,,809,,,,,0.8086219429969788,
2,,819,,,,,0.8500385880470276,
2,,829,,,,,0.6501491665840149,
2,,839,,,,,0.7763890624046326,
2,,849,,,,,0.7765418291091919,
2,,859,,,,,0.755839467048645,
2,,869,,,,,0.6995074152946472,
2,,879,,,,,0.7551326155662537,
2,,889,,,,,0.8526701927185059,
2,,899,,,,,0.7995795011520386,
2,,909,,,,,0.7097920775413513,
2,,919,,,,,0.7451292276382446,
2,,920,,,,,,0.9697177410125732
2,,920,,,,0.7797991633415222,,
,0.0009757729755661011,921,,,,,,
3,,929,,,,,0.6888214349746704,
3,,939,,,,,0.7851508855819702,
3,,949,,,,,0.7756003737449646,
3,,959,,,,,0.7934727668762207,
3,,969,,,,,0.7330261468887329,
3,,979,,,,,0.8018730878829956,
3,,989,,,,,0.7836946845054626,
3,,999,,,,,0.7605790495872498,
3,,1009,,,,,0.7451893091201782,
3,,1019,,,,,0.7945696711540222,
3,,1029,,,,,0.7904534935951233,
3,,1039,,,,,0.7576361298561096,
3,,1049,,,,,0.720699667930603,
3,,1059,,,,,0.7019012570381165,
3,,1069,,,,,0.7637222409248352,
3,,1079,,,,,0.7696617841720581,
3,,1089,,,,,0.6436388492584229,
3,,1099,,,,,0.7584012746810913,
3,,1109,,,,,0.7748828530311584,
3,,1119,,,,,0.8311076164245605,
3,,1129,,,,,0.7585628032684326,
3,,1139,,,,,0.7192332744598389,
3,,1149,,,,,0.6835539937019348,
3,,1159,,,,,0.839454174041748,
3,,1169,,,,,0.8172410726547241,
3,,1179,,,,,0.8126686215400696,
3,,1189,,,,,0.7440235614776611,
3,,1199,,,,,0.7535045742988586,
3,,1209,,,,,0.7521448135375977,
3,,1219,,,,,0.8491079211235046,
3,,1227,,,,,,0.9913486242294312
3,,1227,,,,0.7643837332725525,,
,0.0009572050015330874,1228,,,,,,
4,,1229,,,,,0.7597844004631042,
4,,1239,,,,,0.7431396842002869,
4,,1249,,,,,0.8112236857414246,
4,,1259,,,,,0.8214481472969055,
4,,1269,,,,,0.8272526860237122,
4,,1279,,,,,0.7118152379989624,
4,,1289,,,,,0.8253095746040344,
4,,1299,,,,,0.6710478663444519,
4,,1309,,,,,0.7745744585990906,
4,,1319,,,,,0.8355761766433716,
4,,1329,,,,,0.8204326629638672,
4,,1339,,,,,0.7701142430305481,
4,,1349,,,,,0.7155296802520752,
4,,1359,,,,,0.7553548216819763,
4,,1369,,,,,0.8456101417541504,
4,,1379,,,,,0.7540360689163208,
4,,1389,,,,,0.79627525806427,
4,,1399,,,,,0.7622000575065613,
4,,1409,,,,,0.764397144317627,
4,,1419,,,,,0.6812694668769836,
4,,1429,,,,,0.7449286580085754,
4,,1439,,,,,0.81139075756073,
4,,1449,,,,,0.7837104797363281,
4,,1459,,,,,0.7293270826339722,
4,,1469,,,,,0.7776007652282715,
4,,1479,,,,,0.7554879784584045,
4,,1489,,,,,0.6882933378219604,
4,,1499,,,,,0.7041203379631042,
4,,1509,,,,,0.7052916884422302,
4,,1519,,,,,0.8281903266906738,
4,,1529,,,,,0.7021670341491699,
4,,1534,,,,,,0.9634958505630493
4,,1534,,,,0.7525964379310608,,
,0.0009336825748732973,1535,,,,,,
5,,1539,,,,,0.8299351334571838,
5,,1549,,,,,0.7302775382995605,
5,,1559,,,,,0.7378592491149902,
5,,1569,,,,,0.7067139744758606,
5,,1579,,,,,0.7521570324897766,
5,,1589,,,,,0.7831442356109619,
5,,1599,,,,,0.8342972993850708,
5,,1609,,,,,0.7232674956321716,
5,,1619,,,,,0.610427737236023,
5,,1629,,,,,0.8010398745536804,
5,,1639,,,,,0.7256221175193787,
5,,1649,,,,,0.8261486291885376,
5,,1659,,,,,0.7186219692230225,
5,,1669,,,,,0.7249059677124023,
5,,1679,,,,,0.7035069465637207,
5,,1689,,,,,0.7957643270492554,
5,,1699,,,,,0.6713022589683533,
5,,1709,,,,,0.7378969192504883,
5,,1719,,,,,0.7891145348548889,
5,,1729,,,,,0.7877829670906067,
5,,1739,,,,,0.7524188160896301,
5,,1749,,,,,0.7529229521751404,
5,,1759,,,,,0.7290856838226318,
5,,1769,,,,,0.777529776096344,
5,,1779,,,,,0.7128888368606567,
5,,1789,,,,,0.8443456292152405,
5,,1799,,,,,0.7443723082542419,
5,,1809,,,,,0.7296376824378967,
5,,1819,,,,,0.7551379799842834,
5,,1829,,,,,0.7975667119026184,
