epoch,step,train_loss_epoch,train_loss_step,val_loss
0,19,,0.9399976134300232,
0,39,,0.9014249444007874,
0,59,,0.9120597243309021,
0,79,,0.9373504519462585,
0,99,,0.9320999383926392,
0,119,,0.8979750275611877,
0,139,,0.9203232526779175,
0,159,,0.9445860385894775,
0,179,,0.891775369644165,
0,199,,0.9080272316932678,
0,219,,0.8304452300071716,
0,239,,0.9275339245796204,
0,259,,0.8443832397460938,
0,279,,0.8227740526199341,
0,299,,0.8023747205734253,
0,319,,0.8078321814537048,
0,339,,0.8387255072593689,
0,359,,0.8938843607902527,
0,379,,0.7650958895683289,
0,399,,0.8444665670394897,
0,401,,,0.9014163613319397
0,401,0.8871954083442688,,
1,419,,0.8587484955787659,
1,439,,0.7812666296958923,
1,459,,0.8722121119499207,
1,479,,0.8090338706970215,
1,499,,0.8575151562690735,
1,519,,0.8106669187545776,
1,539,,0.7253157496452332,
1,559,,0.7966570258140564,
1,579,,0.8068304657936096,
1,599,,0.7319482564926147,
1,619,,0.8654156923294067,
1,639,,0.8202928304672241,
1,659,,0.888583779335022,
1,679,,0.8692079782485962,
1,699,,0.7542677521705627,
1,719,,0.9239864349365234,
1,739,,0.7924968600273132,
1,759,,0.8138769268989563,
1,779,,0.7752545475959778,
1,799,,0.7932713031768799,
1,803,,,0.8899950385093689
1,803,0.8214921951293945,,
2,819,,0.7790718674659729,
2,839,,0.7805933356285095,
2,859,,0.8798344135284424,
2,879,,0.8640844225883484,
2,899,,0.788648247718811,
2,919,,0.7166827321052551,
2,939,,0.7312316298484802,
2,959,,0.7975424528121948,
2,979,,0.8432492613792419,
2,999,,0.7752317190170288,
2,1019,,0.7337616086006165,
2,1039,,0.8252156376838684,
2,1059,,0.8142254948616028,
2,1079,,0.8094018697738647,
2,1099,,0.8137698173522949,
2,1119,,0.8152811527252197,
2,1139,,0.8605811595916748,
2,1159,,0.7975817322731018,
2,1179,,0.7976908683776855,
2,1199,,0.8456627130508423,
2,1205,,,0.9484400153160095
2,1205,0.8055033683776855,,
3,1219,,0.6942465305328369,
3,1239,,0.809106707572937,
3,1259,,0.6787740588188171,
3,1279,,0.7584657669067383,
3,1299,,0.775259792804718,
3,1319,,0.8170903325080872,
3,1339,,0.777411937713623,
3,1359,,0.817814826965332,
3,1379,,0.7776495218276978,
3,1399,,0.8142189383506775,
3,1419,,0.8492573499679565,
3,1439,,0.8229190707206726,
3,1459,,0.7960993647575378,
3,1479,,0.6887607574462891,
3,1499,,0.7309985756874084,
3,1519,,0.7608567476272583,
3,1539,,0.7671757936477661,
3,1559,,0.8010125756263733,
3,1579,,0.7810875177383423,
3,1599,,0.7076865434646606,
3,1607,,,0.9326631426811218
3,1607,0.7884463667869568,,
4,1619,,0.7635884881019592,
4,1639,,0.7788532972335815,
4,1659,,0.7552646398544312,
4,1679,,0.762679934501648,
4,1699,,0.7417899966239929,
4,1719,,0.8139404654502869,
4,1739,,0.7576376795768738,
4,1759,,0.7339888215065002,
4,1779,,0.8080953359603882,
4,1799,,0.7482247948646545,
4,1819,,0.7655128240585327,
4,1839,,0.792417049407959,
4,1859,,0.7745376825332642,
4,1879,,0.7564575672149658,
4,1899,,0.8119605183601379,
4,1919,,0.7454236149787903,
4,1939,,0.7382978796958923,
4,1959,,0.6619935631752014,
4,1979,,0.7930871248245239,
4,1999,,0.7235575914382935,
4,2009,,,0.922188401222229
4,2009,0.7740364074707031,,
5,2019,,0.6891301274299622,
5,2039,,0.7581587433815002,
5,2059,,0.7930343747138977,
5,2079,,0.6903314590454102,
5,2099,,0.7526739239692688,
5,2119,,0.7872018814086914,
5,2139,,0.756657063961029,
5,2159,,0.7136193513870239,
5,2179,,0.7379347681999207,
5,2199,,0.7882837057113647,
5,2219,,0.6799013614654541,
5,2239,,0.7797329425811768,
5,2259,,0.7621367573738098,
5,2279,,0.7461196184158325,
5,2299,,0.7334963083267212,
5,2319,,0.7198984622955322,
5,2339,,0.8291269540786743,
5,2359,,0.8356938362121582,
5,2379,,0.7046231627464294,
5,2399,,0.8382145166397095,
5,2411,,,0.9200690388679504
5,2411,0.76419597864151,,
6,2419,,0.7302039265632629,
6,2439,,0.7576226592063904,
6,2459,,0.7546815872192383,
6,2479,,0.735129177570343,
6,2499,,0.7879275679588318,
6,2519,,0.6924553513526917,
6,2539,,0.7678971290588379,
6,2559,,0.8264440894126892,
6,2579,,0.8169885277748108,
6,2599,,0.766066312789917,
6,2619,,0.7833832502365112,
6,2639,,0.7786010503768921,
6,2659,,0.7492307424545288,
6,2679,,0.693708598613739,
6,2699,,0.8111234307289124,
6,2719,,0.7378363013267517,
6,2739,,0.8054149150848389,
6,2759,,0.792123019695282,
6,2779,,0.7805705666542053,
6,2799,,0.7764341235160828,
6,2813,,,0.895734429359436
6,2813,0.7561836838722229,,
